eval/mean_return,eval/std_return,step,train/approx_kl,train/clip_frac_step_0,train/clip_frac_step_1,train/clip_frac_step_2,train/clip_frac_step_3,train/clip_fraction,train/entropy,train/eps_step_0,train/eps_step_1,train/eps_step_2,train/eps_step_3,train/iteration,train/kl_budget_step_0,train/kl_budget_step_1,train/kl_budget_step_2,train/kl_budget_step_3,train/lr,train/mean_episode_length,train/mean_reward,train/num_episodes,train/policy_loss,train/value_loss,wall_time
nan,nan,2097152,0.0030681516347613067,0.16895142197608948,0.16936035454273224,0.169219970703125,0.17268066108226776,0.1700531005859375,17.418110293149947,0.08802998065948486,0.08936315029859543,0.10267366468906403,0.11664920300245285,64,0.0038906901609152555,0.004006091505289078,0.005283644422888756,0.006819573231041431,0.0002612704918032787,1001.0,-215.08543318243574,32,-0.005392205372481839,2.9167656045407058,8423.1484105587
nan,nan,2129920,0.0030405639108721516,0.16737671196460724,0.1678466796875,0.16793213784694672,0.16868896782398224,0.16796112060546875,17.442905753850937,0.08669988065958023,0.08813172578811646,0.10220219939947128,0.11893917620182037,65,0.0037747963797301054,0.003896965179592371,0.005236261524260044,0.007091976702213287,0.000260655737704918,1001.0,-208.36192355852518,32,-0.005159034767712001,2.6073431108146905,8445.853670835495
nan,nan,2162688,0.002706052432040451,0.14809571206569672,0.1485595703125,0.149749755859375,0.15023194253444672,0.14915924072265624,17.440195432305337,0.0846962183713913,0.08711293339729309,0.1022847443819046,0.1209910437464714,66,0.0036072363145649433,0.0038079090882092714,0.005246540065854788,0.007338314782828093,0.0002600409836065573,1001.0,-212.37182809366834,48,-0.0054111719102365894,3.5969664826989174,8468.399262666702
nan,nan,2195456,0.0028747665178343595,0.15766601264476776,0.15886230766773224,0.158203125,0.15855713188648224,0.1583221435546875,17.41306322813034,0.08475946635007858,0.08734005689620972,0.10183069854974747,0.12121143192052841,67,0.003607449820265174,0.0038286016788333654,0.005199314560741186,0.007364633958786726,0.00025942622950819673,1001.0,-201.23449191666745,32,-0.005597612667042995,3.4789819307625294,8490.948815822601
nan,nan,2228224,0.002922992731600971,0.16257324814796448,0.160491943359375,0.16245117783546448,0.16292725503444672,0.16211090087890626,17.452973279356957,0.0848473310470581,0.08788780122995377,0.10288019478321075,0.11987560242414474,68,0.0036163460463285446,0.003875087946653366,0.005306478124111891,0.007202087435871363,0.000258811475409836,1001.0,-213.762308560639,32,-0.005760768015898065,3.3551890928298236,8513.532812833786
nan,nan,2260992,0.003024825011834764,0.16736450791358948,0.16704101860523224,0.167694091796875,0.16832275688648224,0.1676055908203125,17.431252095103265,0.08727703988552094,0.0881689265370369,0.10163241624832153,0.11896105110645294,69,0.0038255825638771057,0.003901515156030655,0.005178538616746664,0.0070943632163107395,0.00025819672131147537,1001.0,-211.72728878055474,32,-0.005907204280811129,3.1362077955156566,8536.29019188881
nan,nan,2293760,0.003011867344775965,0.16777954995632172,0.16663818061351776,0.16695557534694672,0.16746826469898224,0.16721038818359374,17.4385368257761,0.08645638823509216,0.08818583935499191,0.10119493305683136,0.11993753165006638,70,0.003752505173906684,0.0039035470690578222,0.00513352220878005,0.007210425566881895,0.0002575819672131147,1001.0,-213.83520475256995,32,-0.005437867632281268,3.3291360076516865,8558.961501121521
nan,nan,2326528,0.0028581791423675897,0.15789794921875,0.15654297173023224,0.15761719644069672,0.15867920219898224,0.157684326171875,17.45110306441784,0.08592527359724045,0.08691153675317764,0.10205285996198654,0.12052600830793381,71,0.0037075502332299948,0.0037890549283474684,0.005223091226071119,0.007280303630977869,0.00025696721311475407,1001.0,-211.96323006025705,32,-0.005339174515393097,3.1252757836133243,8582.1426653862
nan,nan,2359296,0.0029020585850048517,0.159515380859375,0.159515380859375,0.159088134765625,0.15986327826976776,0.15949554443359376,17.45588046312332,0.08480599522590637,0.08652859181165695,0.1028706431388855,0.12086917459964752,72,0.0036137793213129044,0.00375748029910028,0.005306498613208532,0.007322242017835379,0.0002563524590163934,1001.0,-220.6131022277891,32,-0.005687076818867353,2.998102927953005,8605.309262990952
nan,nan,2392064,0.003083119986604288,0.17202149331569672,0.17012329399585724,0.17116089165210724,0.17069701850414276,0.17100067138671876,17.42263778746128,0.08658677339553833,0.08766237646341324,0.10131826251745224,0.12009652704000473,73,0.0037665681447833776,0.003856007009744644,0.005147259216755629,0.00723016494885087,0.00025573770491803277,1001.0,-216.78819874868967,32,-0.005590546861640178,2.915304744802415,8627.890034914017
nan,nan,2424832,0.0032213657223110204,0.17890624701976776,0.17730103433132172,0.17919921875,0.1785888671875,0.17849884033203126,17.39584558904171,0.08520916849374771,0.08754365891218185,0.10130348056554794,0.12120439857244492,74,0.0036471132189035416,0.003845107275992632,0.0051443735137581825,0.0073634060099720955,0.0002551229508196721,1001.0,-214.10055272940173,32,-0.005237641297571827,2.5734936369583012,8650.91938662529
nan,nan,2457600,0.002754226032175211,0.151092529296875,0.151458740234375,0.15092773735523224,0.15300904214382172,0.15162200927734376,17.417218881845475,0.0855422243475914,0.08642855286598206,0.10182323306798935,0.1213219165802002,75,0.0036743299569934607,0.003749184077605605,0.005198061000555754,0.007378424983471632,0.00025450819672131146,1001.0,-213.46216611107596,32,-0.005806087526434567,3.1324814787134527,8673.570722103119
nan,nan,2490368,0.002786686669605842,0.15394897758960724,0.15228882431983948,0.152679443359375,0.15358276665210724,0.153125,17.42493191957474,0.08654377609491348,0.08773469179868698,0.10098220407962799,0.12034504860639572,76,0.0037628866266459227,0.0038635910023003817,0.0051120128482580185,0.007261508610099554,0.0002538934426229508,1001.0,-212.65779856070316,32,-0.005503169135772623,3.378965972363949,8696.066790103912
nan,nan,2523136,0.002966915990509733,0.16279296576976776,0.16204224526882172,0.16150513291358948,0.16143798828125,0.161944580078125,17.415340515971184,0.08618860691785812,0.08681533485651016,0.10098419338464737,0.1212349683046341,77,0.0037329101469367743,0.0037842250894755125,0.005113949533551931,0.007368914783000946,0.0002532786885245901,1001.0,-206.38659074358333,32,-0.0055375373784045225,3.392925651744008,8718.74896645546
nan,nan,2555904,0.0031218626579175178,0.17371825873851776,0.16992798447608948,0.17120972275733948,0.17153321206569672,0.1715972900390625,17.41542332172394,0.0858936607837677,0.08661778271198273,0.10132467746734619,0.1213374137878418,78,0.003704996546730399,0.0037650216836482286,0.00514821894466877,0.007381762843579054,0.00025266393442622946,1001.0,-207.87151985330087,32,-0.005751821993180783,2.859340595640242,8741.553080797195
nan,nan,2588672,0.0030860558545100503,0.16959229111671448,0.16887207329273224,0.16888427734375,0.16932372748851776,0.1691680908203125,17.454286059737207,0.08667872101068497,0.08667076379060745,0.10146458446979523,0.1206374540925026,79,0.0037741349078714848,0.0037696347571909428,0.005161596927791834,0.00729463342577219,0.0002520491803278688,1001.0,-215.2033859411332,32,-0.005559617653489113,2.867171974480152,8764.810580253601
nan,nan,2621440,0.0031569972700708606,0.17297974228858948,0.17146606743335724,0.17315673828125,0.173919677734375,0.17288055419921874,17.422939291596414,0.08561555296182632,0.08596670627593994,0.10158155113458633,0.1217908188700676,80,0.0036815404891967773,0.0037090633995831013,0.005175439175218344,0.0074339560233056545,0.00025143442622950816,1001.0,-202.71377968485865,32,-0.005585953310946934,2.7831790095195172,8788.15777850151
nan,nan,2654208,0.0032823307481521626,0.1805419921875,0.17957763373851776,0.17949829995632172,0.17976684868335724,0.17984619140625,17.437031629681588,0.08478616923093796,0.08685357868671417,0.10223867744207382,0.1211843267083168,81,0.003611468244343996,0.003785023232921958,0.005242114420980215,0.007361394353210926,0.00025081967213114756,1001.0,-211.16578531674568,32,-0.0053875459569098895,2.585381487570703,8811.431952238083
nan,nan,2686976,0.003127712145760597,0.17100830376148224,0.17036743462085724,0.17241822183132172,0.17194214463233948,0.17143402099609376,17.42487905919552,0.08498072624206543,0.08607836812734604,0.10047636181116104,0.12307219952344894,82,0.00362778315320611,0.0037177540361881256,0.005062902346253395,0.007591560482978821,0.0002502049180327869,1001.0,-200.89472341429143,32,-0.005383684938715305,2.6427178479731084,8835.35995054245
nan,nan,2719744,0.002949367187829921,0.16110840439796448,0.15988770127296448,0.160888671875,0.16144409775733948,0.16083221435546874,17.41272585093975,0.08552515506744385,0.0855540856719017,0.09965619444847107,0.12367735058069229,83,0.003674502717331052,0.0036756477784365416,0.004981297999620438,0.007668551988899708,0.0002495901639344262,1001.0,-209.13792933151268,32,-0.005664340103248833,2.897344471141696,8858.227981805801
nan,nan,2752512,0.0030325988897857313,0.16420899331569672,0.16600342094898224,0.16422119736671448,0.1649169921875,0.164837646484375,17.413807624578475,0.08369965851306915,0.08480407297611237,0.10068219155073166,0.12458472698926926,84,0.0035221714060753584,0.003610527142882347,0.005086084362119436,0.007781216409057379,0.00024897540983606555,1001.0,-200.50293948282408,32,-0.005724111042945878,2.74413786996156,8880.953733682632
nan,nan,2785280,0.002896322443484678,0.15934447944164276,0.15775756537914276,0.1578369140625,0.15950928628444672,0.158612060546875,17.452599278092386,0.08559229224920273,0.08613558858633041,0.10109865665435791,0.12208805233240128,85,0.0036790722515434027,0.003724507289007306,0.005124501418322325,0.007471919059753418,0.0002483606557377049,1001.0,-200.87353752713312,32,-0.006081991852261126,3.133271754346788,8903.659296274185
nan,nan,2818048,0.003195503281949641,0.17558594048023224,0.1749267578125,0.173431396484375,0.17411498725414276,0.1745147705078125,17.452395290136337,0.08480318635702133,0.08526583760976791,0.10136707127094269,0.12301155179738998,86,0.0036107206251472235,0.00364856468513608,0.005155360791832209,0.007585354149341583,0.00024774590163934425,1001.0,-193.19997764633325,32,-0.005451301694847643,2.672257297299802,8926.508538722992
nan,nan,2850816,0.0028997588659876784,0.15842285752296448,0.15762940049171448,0.15754394233226776,0.15632323920726776,0.1574798583984375,17.440924191474913,0.08595915883779526,0.08652962744235992,0.10036773979663849,0.12210934609174728,87,0.003714738879352808,0.0037589222192764282,0.005051640793681145,0.007474697660654783,0.0002471311475409836,1001.0,-202.87748755967664,32,-0.005898489251922001,2.9474138926714657,8950.177135944366
-182.00321585006674,7.9765788372321005,2850816,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,8995.448260068893
nan,nan,2883584,0.002580937835682562,0.14187012612819672,0.14111939072608948,0.140625,0.14155884087085724,0.1412933349609375,17.43306139111519,0.08528854697942734,0.08535528928041458,0.10171746462583542,0.12236595153808594,88,0.00365319917909801,0.003656347980722785,0.005186905153095722,0.0075035481713712215,0.00024651639344262295,1001.0,-198.96482449733273,48,-0.006065351619326975,4.321135218814016,9018.411536455154
nan,nan,2916352,0.0032563771023887966,0.17943115532398224,0.17717285454273224,0.17644654214382172,0.17708130180835724,0.177532958984375,17.42993297576904,0.0851903185248375,0.08525800704956055,0.10104880481958389,0.12295549362897873,89,0.0036467877216637135,0.0036514289677143097,0.005121083464473486,0.007580699864774942,0.0002459016393442623,1001.0,-197.85902712014712,32,-0.005531758658253239,3.0495201125741005,9041.303660392761
nan,nan,2949120,0.0034573776453726167,0.18803711235523224,0.18710938096046448,0.18497924506664276,0.18684081733226776,0.18674163818359374,17.450314953923225,0.08488121628761292,0.0849250927567482,0.10095148533582687,0.1235385313630104,90,0.003619017545133829,0.0036200142931193113,0.005111041013151407,0.00764992693439126,0.00024528688524590164,1001.0,-191.65416380871687,32,-0.005389569379622117,2.9128722729161383,9064.288411140442
nan,nan,2981888,0.003205807921494852,0.17573241889476776,0.17431031167507172,0.17556153237819672,0.17601929605007172,0.1754058837890625,17.42876293361187,0.08409376442432404,0.0851975679397583,0.10109274834394455,0.12380915135145187,91,0.0035510112065821886,0.003642068477347493,0.00512473052367568,0.007682190276682377,0.00024467213114754094,1001.0,-187.10604588854693,32,-0.005843773373635485,2.963862978667021,9087.325789690018
nan,nan,3014656,0.003028353486661217,0.16646118462085724,0.16441650688648224,0.16349487006664276,0.16438598930835724,0.16468963623046876,17.42847062945366,0.08718769997358322,0.08543067425489426,0.1001216322183609,0.12224767357110977,92,0.0038163214921951294,0.0036639550235122442,0.005027401726692915,0.0074923220090568066,0.00024405737704918031,1001.0,-184.17164037271257,32,-0.0057400923564273395,3.2414885744452477,9110.168722629547
nan,nan,3047424,0.0030448355059888854,0.16632691025733948,0.16564331948757172,0.16582031548023224,0.16568604111671448,0.165869140625,17.448507475852967,0.08556979149580002,0.08446089178323746,0.09981464594602585,0.12429845333099365,93,0.003676901338621974,0.0035811427515000105,0.004998266696929932,0.007743688765913248,0.00024344262295081966,1001.0,-193.09713276115767,32,-0.005909528971824329,3.050385368987918,9133.645975351334
nan,nan,3080192,0.0032174918444979996,0.17528076469898224,0.17329712212085724,0.17476807534694672,0.17385254800319672,0.17429962158203124,17.420168226957323,0.08501957356929779,0.08394916355609894,0.09966844320297241,0.1251482218503952,94,0.003628967795521021,0.0035378863103687763,0.004982729908078909,0.007850416004657745,0.000242827868852459,1001.0,-175.00157339332833,32,-0.005598824214393972,3.1569009609520435,9156.818376541138
nan,nan,3112960,0.0035836175707117945,0.195770263671875,0.19588623940944672,0.19542847573757172,0.19525146484375,0.1955841064453125,17.45518564581871,0.08474522829055786,0.08465788513422012,0.10095210373401642,0.12383251637220383,95,0.003606184618547559,0.0035981275141239166,0.005109239835292101,0.007686448283493519,0.00024221311475409833,1001.0,-183.86671517577537,32,-0.005654232962115202,2.418388877995312,9180.268088579178
nan,nan,3145728,0.0029713012800129945,0.16237793862819672,0.15983887016773224,0.16157226264476776,0.161285400390625,0.16126861572265624,17.458813154697417,0.08521424233913422,0.08440530300140381,0.09952550381422043,0.12479405850172043,96,0.0036487721372395754,0.003577637253329158,0.004967203829437494,0.007806386332958937,0.00024159836065573768,1001.0,-189.55692927012035,32,-0.005729373199574184,2.7129387063905597,9203.414206266403
nan,nan,3178496,0.0030428444179960933,0.16643677651882172,0.16399537026882172,0.16658325493335724,0.16747437417507172,0.1661224365234375,17.421222376823426,0.08435961604118347,0.0841912180185318,0.09967543929815292,0.12541188299655914,97,0.003575041890144348,0.00355868274345994,0.004982587415724993,0.007883687503635883,0.00024098360655737703,1001.0,-195.80013972280534,32,-0.00551839779218426,3.0386529307812453,9226.245969057083
nan,nan,3211264,0.0030323474955366693,0.16722412407398224,0.16602173447608948,0.16501465439796448,0.16568604111671448,0.16598663330078126,17.417276832461358,0.08470656722784042,0.08416654169559479,0.10026635974645615,0.12471039593219757,98,0.0036051166243851185,0.0035564310383051634,0.005041695665568113,0.007796755526214838,0.00024036885245901638,1001.0,-186.8359895494142,32,-0.0059649428181728584,2.948787260428071,9248.672994852066
nan,nan,3244032,0.003143895952598541,0.17139892280101776,0.17280884087085724,0.17152099311351776,0.16813354194164276,0.170965576171875,17.436428821086885,0.08426234871149063,0.08398953825235367,0.09967833012342453,0.1256238967180252,99,0.0035663277376443148,0.003542005317285657,0.004982789978384972,0.007908877916634083,0.00023975409836065573,1001.0,-190.19683092970058,32,-0.0057665108295623215,3.149091600626707,9270.949099302292
nan,nan,3276800,0.003323078106950561,0.18417969346046448,0.180023193359375,0.18063965439796448,0.18094483017921448,0.18144683837890624,17.419084325432777,0.08391501009464264,0.08306862413883209,0.099555604159832,0.1265219897031784,100,0.003539280267432332,0.0034657425712794065,0.004971032962203026,0.008023944683372974,0.00023913934426229505,1001.0,-181.58223729106157,32,-0.005886105255922302,2.7116377107799052,9293.4408993721
nan,nan,3309568,0.003291399240515602,0.180694580078125,0.18011474609375,0.18050538003444672,0.17848511040210724,0.179949951171875,17.44047862291336,0.08391273021697998,0.08407360315322876,0.09951164573431015,0.125926673412323,101,0.0035356630105525255,0.003549036802724004,0.004966424312442541,0.007948875427246094,0.0002385245901639344,1001.0,-186.86259423254722,32,-0.005783822047669673,2.6574050595983865,9316.748147726059
nan,nan,3342336,0.0031783808050022343,0.17559814453125,0.172821044921875,0.17315064370632172,0.17563477158546448,0.1743011474609375,17.42967284619808,0.08297940343618393,0.08334724605083466,0.10021322965621948,0.1264801323413849,102,0.003458930179476738,0.003487351583316922,0.0050371489487588406,0.008016569539904594,0.00023790983606557375,1001.0,-178.2351656541927,32,-0.005854038664983819,2.6829255750402807,9339.82570886612
nan,nan,3375104,0.0031160746540081163,0.17174072563648224,0.16981811821460724,0.16979371011257172,0.17127685248851776,0.1706573486328125,17.434353694319725,0.08322219550609589,0.08373868465423584,0.10044117271900177,0.12589269876480103,103,0.0034792334772646427,0.00351932761259377,0.005058581940829754,0.007942857220768929,0.00023729508196721307,1001.0,-182.76938285181797,32,-0.0057541628346371,2.722288636676967,9363.365911960602
