eval/mean_return,eval/std_return,step,train/approx_kl,train/clip_frac_step_0,train/clip_frac_step_1,train/clip_frac_step_2,train/clip_frac_step_3,train/clip_frac_step_4,train/clip_frac_step_5,train/clip_frac_step_6,train/clip_frac_step_7,train/clip_fraction,train/delta_magnitude,train/delta_ratio,train/effective_delta_reg,train/entropy,train/iteration,train/lr,train/mean_episode_length,train/mean_reward,train/num_episodes,train/policy_loss,train/value_loss,wall_time
nan,nan,131072,0.04524271124719235,0.17880859971046448,0.179931640625,0.15927734971046448,0.13979491591453552,0.12470702826976776,0.11982421576976776,0.13730469346046448,0.14438477158546448,0.148004150390625,0.01639379619737156,0.17320950906723737,10.0,68.60591509342194,64,0.0002612704918032787,1000.0,-14.213796707538215,2,-0.028281710631563328,31.51613347530365,285.2914879322052
131.47055320529824,96.10812274942948,131072,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,291.48953795433044
nan,nan,133120,0.04870795954338973,0.22265625,0.20229491591453552,0.169677734375,0.14853516221046448,0.13349609076976776,0.12861327826976776,0.12446288764476776,0.13852539658546448,0.15853271484375,0.0169296877051238,0.17721944991499186,10.0,68.47802925109863,65,0.000260655737704918,1000.0,-89.70047782343569,2,-0.02945720499556046,29.369132289290427,295.07415318489075
nan,nan,135168,0.05939931805114611,0.2591796815395355,0.23593750596046448,0.21196289360523224,0.19106444716453552,0.17543944716453552,0.16484375298023224,0.15522460639476776,0.17128905653953552,0.19561767578125,0.021667322155553847,0.23863939605653287,10.0,68.41234121322631,66,0.0002600409836065573,1000.0,-86.7041145997272,2,-0.03181721111905063,29.975250440835953,298.59445214271545
nan,nan,137216,0.05879022781628009,0.2533203065395355,0.23330077528953552,0.19814452528953552,0.1806640625,0.17587891221046448,0.17421874403953552,0.17299804091453552,0.178466796875,0.1958740234375,0.021247501665493475,0.22481714845634998,10.0,68.5028680562973,67,0.00025942622950819673,1000.0,-86.65776218569852,2,-0.03118028955941554,27.976603257656098,301.9027428627014
nan,nan,139264,0.048773205883117045,0.21245117485523224,0.19404296576976776,0.16679687798023224,0.15117187798023224,0.138671875,0.13105468451976776,0.13471679389476776,0.14824219048023224,0.1596435546875,0.018519592890515923,0.1988526675850153,10.0,68.48464784622192,68,0.000258811475409836,1000.0,-140.1467950358201,2,-0.031425172493618446,36.95484535098076,305.2606518268585
nan,nan,141312,0.06096044774021721,0.23061522841453552,0.23222656548023224,0.20981445908546448,0.18071289360523224,0.17670898139476776,0.16943359375,0.18598632514476776,0.20024414360523224,0.1982177734375,0.017405372412758878,0.20713436482474207,10.0,68.62325596809387,69,0.00025819672131147537,1000.0,-259.7821880931558,2,-0.02861856917006662,27.18589269220829,308.51084089279175
-478.8877636701212,69.29317984212133,141312,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,314.7142608165741
nan,nan,143360,0.0669504051689728,0.302490234375,0.27290040254592896,0.21640625596046448,0.19829101860523224,0.176513671875,0.18017578125,0.17949219048023224,0.20029297471046448,0.2158203125,0.021362742222845555,0.24799184491857887,10.0,68.82072594165803,70,0.0002575819672131147,1000.0,-211.83106067706842,2,-0.03228460824029753,26.36139409840107,318.22529196739197
nan,nan,145408,0.07764980818828918,0.32304686307907104,0.2884277403354645,0.26582032442092896,0.23491211235523224,0.21611328423023224,0.19667968153953552,0.18959960341453552,0.19287109375,0.238433837890625,0.023217399168061092,0.27582888267934325,10.0,68.86049389839172,71,0.00025696721311475407,1000.0,-407.0545691561024,2,-0.030663296215061565,23.992097488045694,321.6377320289612
nan,nan,147456,0.11459809821099043,0.4120117127895355,0.3636230528354645,0.31201171875,0.30131834745407104,0.28789061307907104,0.28144532442092896,0.2972656190395355,0.3084960877895355,0.3205078125,0.02564173598657362,0.4852572863921523,10.0,69.03094856739044,72,0.0002563524590163934,1000.0,-451.0594242537346,2,-0.02386091189546278,13.119928877800703,325.09347701072693
nan,nan,149504,0.08882553893017757,0.443115234375,0.3695312440395355,0.30595701932907104,0.24672850966453552,0.18212890625,0.15297850966453552,0.14316406846046448,0.15996094048023224,0.250445556640625,0.029004726372659207,0.37189847361296413,10.0,68.94677953720092,73,0.00025573770491803277,1000.0,-379.14634477739844,2,-0.03592255593102891,26.977275702357293,328.3025629520416
nan,nan,151552,0.09388582825267804,0.38105469942092896,0.343505859375,0.2901855409145355,0.23725585639476776,0.21811524033546448,0.218505859375,0.23818358778953552,0.2525390684604645,0.272418212890625,0.026574372430332005,0.3842762639280409,10.0,68.79979214668273,74,0.0002551229508196721,1000.0,-518.7283053181511,2,-0.02302424018853344,14.040770788490772,331.5931658744812
-564.6187227190619,3.111937275133371,151552,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,337.9111649990082
nan,nan,153600,0.29992412429128307,0.48735350370407104,0.4541992247104645,0.43134766817092896,0.36665040254592896,0.3416992127895355,0.354736328125,0.37006837129592896,0.39111328125,0.39964599609375,0.024084826989565045,0.5030605281237512,10.0,70.86563074588776,75,0.00025450819672131146,1000.0,-511.35814219912703,2,-0.023747054148407186,8.86897558812052,341.4204351902008
nan,nan,155648,0.15851530764484778,0.5042480230331421,0.43408203125,0.3804687559604645,0.35107421875,0.32036131620407104,0.306884765625,0.3011718690395355,0.33759766817092896,0.366986083984375,0.026091702783014627,0.5686009437777102,10.0,69.64993736743926,76,0.0002538934426229508,1000.0,-481.4444452972532,2,-0.013901167006406468,8.335201889369637,344.8986189365387
nan,nan,157696,0.10568474916144624,0.518798828125,0.410888671875,0.31147462129592896,0.23818358778953552,0.20498046278953552,0.203369140625,0.20732422173023224,0.23969726264476776,0.291839599609375,0.029251004121033475,0.6382526647299528,10.0,68.8929348230362,77,0.0002532786885245901,1000.0,-478.8097128904843,2,-0.015997744837659412,8.33279219660908,348.1655259132385
nan,nan,159744,0.09619928601096035,0.43671876192092896,0.3753906190395355,0.31689453125,0.25068360567092896,0.22114257514476776,0.20756836235523224,0.20185546576976776,0.21591797471046448,0.278271484375,0.02727471929974854,0.5472348477691412,10.0,69.00736889839172,78,0.00025266393442622946,1000.0,-478.7450137249332,2,-0.019510429381625727,8.71886897739023,351.77050518989563
nan,nan,161792,0.11704509979172144,0.49531251192092896,0.444580078125,0.3516601622104645,0.28857421875,0.23984375596046448,0.22456054389476776,0.21616211533546448,0.23110350966453552,0.311474609375,0.030613959342008456,0.6667085647583008,10.0,68.82198417186737,79,0.0002520491803278688,1000.0,-530.7245973980692,2,-0.017163147361134178,8.642018380016088,355.5901050567627
-594.4711915587357,1.72231163069212,161792,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,362.3336958885193
nan,nan,163840,0.1247459297068417,0.5337890386581421,0.45332032442092896,0.3902343809604645,0.363525390625,0.2884765565395355,0.2421875,0.238525390625,0.2647949159145355,0.346856689453125,0.032639998354716225,0.7811362789012491,10.0,69.07872767448426,80,0.00025143442622950816,1000.0,-553.1301275722872,2,-0.0153165343683213,8.758631510473787,366.12217593193054
nan,nan,165888,0.09929351150349248,0.43388670682907104,0.42729490995407104,0.3453613221645355,0.3011718690395355,0.2664550840854645,0.2333984375,0.20561523735523224,0.23945312201976776,0.30657958984375,0.030996368842897935,0.8027812000364065,10.0,68.72577195167541,81,0.00025081967213114756,1000.0,-574.0750822302671,2,-0.009174345107749105,9.632888106629252,369.66347002983093
nan,nan,167936,0.11123942317717592,0.50390625,0.40473634004592896,0.36127930879592896,0.3169921934604645,0.3037109375,0.2626953125,0.22172851860523224,0.22690430283546448,0.325244140625,0.03271541147259995,0.8504962519742548,10.0,69.07527256011963,82,0.0002502049180327869,1000.0,-588.3114837523055,2,-0.01594878562609665,10.097278016479686,373.15430998802185
nan,nan,169984,0.11415404973740806,0.531005859375,0.383544921875,0.34814453125,0.3121581971645355,0.2676757872104645,0.23583984375,0.20659179985523224,0.22402343153953552,0.313623046875,0.03175466997199692,0.81934909010306,10.0,69.09486796855927,83,0.0002495901639344262,1000.0,-595.6844821041296,2,-0.013094912830274552,10.329931465629489,376.7502210140228
nan,nan,172032,0.10257383539537841,0.4556640684604645,0.440185546875,0.38676756620407104,0.3316406309604645,0.271240234375,0.18339844048023224,0.17338867485523224,0.18154296278953552,0.302978515625,0.03390080001554452,0.7944429540075362,10.0,68.75531086921691,84,0.00024897540983606555,1000.0,-594.2704785045083,3,-0.016917757692863234,15.085623615141959,380.357962846756
-592.7766989133355,2.6065137763768376,172032,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,387.0729160308838
nan,nan,174080,0.09288878274528542,0.4608398377895355,0.42231446504592896,0.3590331971645355,0.30878907442092896,0.22666016221046448,0.17167969048023224,0.13627929985523224,0.14863280951976776,0.279278564453125,0.03418676099972799,0.70488384347409,10.0,69.07875235080719,85,0.0002483606557377049,1000.0,-568.4135447497852,2,-0.02113171961682383,10.917429579980672,390.58718609809875
nan,nan,176128,0.059377150546060874,0.2884277403354645,0.237548828125,0.21079102158546448,0.18994140625,0.171630859375,0.14765624701976776,0.13896484673023224,0.132568359375,0.189691162109375,0.026710095268208535,0.3537296051159501,10.0,68.620938372612,86,0.00024774590163934425,1000.0,-530.2127305821289,2,-0.022267627390101553,14.753664334118366,394.0766701698303
nan,nan,178176,0.04459812329841952,0.25532227754592896,0.21572265028953552,0.17192383110523224,0.13969726860523224,0.10507812350988388,0.08095703274011612,0.08271484076976776,0.09584961086511612,0.143408203125,0.02559046322712675,0.2912104383111,10.0,68.52213759422303,87,0.0002471311475409836,1000.0,-291.28652875641114,2,-0.022766986876376905,19.054886609315872,397.62809801101685
nan,nan,180224,0.06929159798819455,0.29047852754592896,0.23276367783546448,0.19643554091453552,0.18222656846046448,0.15537109971046448,0.14995117485523224,0.146240234375,0.141845703125,0.1869140625,0.022920625080587342,0.22970028091222047,10.0,68.72815384864808,88,0.00024651639344262295,1000.0,-485.89689502415325,2,-0.03379048154456541,13.75785441249609,401.28623819351196
-443.77141572861535,139.90011476210094,180224,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,408.0741789340973
nan,nan,182272,0.038193681290431415,0.20478515326976776,0.16728515923023224,0.12709960341453552,0.11689452826976776,0.09721679985523224,0.08994140475988388,0.083251953125,0.083984375,0.121307373046875,0.01960724256350659,0.19983585635200143,10.0,68.49255738258361,89,0.0002459016393442623,1000.0,-392.39801831936745,2,-0.02498069994035177,19.419010493159295,411.6270840167999
nan,nan,184320,0.03927994602345279,0.19589844346046448,0.15781250596046448,0.12148437649011612,0.10458984225988388,0.095947265625,0.09458007663488388,0.10161133110523224,0.11372070014476776,0.12320556640625,0.018268562891171312,0.19581838874146343,10.0,68.42562260627747,90,0.00024528688524590164,1000.0,-443.49738701608555,2,-0.027353402768494562,22.098777639865876,415.02053117752075
nan,nan,186368,0.06488288368345821,0.22861328721046448,0.22343750298023224,0.20966796576976776,0.20073242485523224,0.177978515625,0.16840820014476776,0.16342774033546448,0.15810546278953552,0.19129638671875,0.01723074952024035,0.19002831843681633,10.0,68.60738105773926,91,0.00024467213114754094,1000.0,-557.369917500465,2,-0.035655418317037404,17.630272346735,418.390517950058
nan,nan,188416,0.06457489699569123,0.23051758110523224,0.23178711533546448,0.20292969048023224,0.19619140028953552,0.19169922173023224,0.16440430283546448,0.17592772841453552,0.17353515326976776,0.1958740234375,0.014746979126357473,0.18842467865906656,10.0,68.78351061344146,92,0.00024405737704918031,1000.0,-599.7175774933319,2,-0.03006933646829566,12.792956833541393,421.9075491428375
nan,nan,190464,0.0502259922792291,0.21352538466453552,0.17724609375,0.15898437798023224,0.15048828721046448,0.137451171875,0.13359375298023224,0.12802734971046448,0.1396484375,0.15487060546875,0.013772002080804669,0.1865633679088205,10.0,68.72933599948882,93,0.00024344262295081966,1000.0,-659.2881823556332,2,-0.025303483126481296,24.07657804787159,425.4693899154663
-599.7657725133511,104.04949926543335,190464,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,432.0485169887543
nan,nan,192512,0.09328227750083898,0.3287597596645355,0.2772460877895355,0.2540039122104645,0.24062499403953552,0.23393554985523224,0.23374024033546448,0.23515625298023224,0.24492187798023224,0.256048583984375,0.013685784747940489,0.17973636167589574,10.0,68.85997743606568,94,0.000242827868852459,1000.0,-691.8165466175099,2,-0.03280977449176135,12.832107050716877,435.5966980457306
nan,nan,194560,0.05905430192651693,0.20161132514476776,0.185791015625,0.18198242783546448,0.16635742783546448,0.17617186903953552,0.1689453125,0.17172852158546448,0.17148438096046448,0.178009033203125,0.011014320841059088,0.14194930056110025,10.0,68.60376074314118,95,0.00024221311475409833,1000.0,-591.6555673557232,2,-0.028741422891471302,15.700642210245132,439.0133149623871
nan,nan,196608,0.09042052425938892,0.2972168028354645,0.24165038764476776,0.23227539658546448,0.21962890028953552,0.22587890923023224,0.24760742485523224,0.2654785215854645,0.27875977754592896,0.25106201171875,0.010332383640343324,0.12961234834510832,10.0,68.75433537960052,96,0.00024159836065573768,1000.0,-681.3109389282722,2,-0.029238775625344715,12.267360848933459,442.48216104507446
nan,nan,198656,0.07469402901224384,0.25947266817092896,0.21987304091453552,0.20742186903953552,0.20156249403953552,0.19257812201976776,0.19516602158546448,0.20708008110523224,0.22270508110523224,0.213232421875,0.010170794642181135,0.13073560416232793,10.0,68.82716393470764,97,0.00024098360655737703,1000.0,-607.9110598821443,2,-0.03717022775745136,19.119727468490602,446.15644788742065
nan,nan,200704,0.0799456823246146,0.249267578125,0.24614258110523224,0.22714844346046448,0.21616211533546448,0.209716796875,0.22075195610523224,0.23090820014476776,0.24130859971046448,0.23017578125,0.009861652387189678,0.13316195444203913,10.0,68.74654443264008,98,0.00024036885245901638,1000.0,-686.9277228739433,2,-0.028592015166941563,16.569508714228867,449.7691240310669
-573.2023653052563,46.2909726658761,200704,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,456.2769389152527
nan,nan,202752,0.09782967259270663,0.3701171875,0.3096679747104645,0.2671875059604645,0.24658203125,0.23916015028953552,0.23457030951976776,0.2470703125,0.2576660215854645,0.271502685546875,0.015669326559873298,0.24372774492949248,10.0,68.65262064933776,99,0.00023975409836065573,1000.0,-622.4204362693238,2,-0.024009948709863237,9.92680626474321,459.7075469493866
nan,nan,204800,0.08334716646750166,0.2672363221645355,0.25166016817092896,0.216796875,0.20161132514476776,0.20356445014476776,0.19794921576976776,0.20556640625,0.21367187798023224,0.219757080078125,0.015164207434281707,0.2133468743180856,10.0,68.76521179676055,100,0.00023913934426229505,1000.0,-575.8104841690985,2,-0.02998115670779953,11.373417621850967,463.1977450847626
nan,nan,206848,0.05621985966499778,0.226806640625,0.17753906548023224,0.17495116591453552,0.1572265625,0.16494140028953552,0.15664061903953552,0.16948242485523224,0.185546875,0.176641845703125,0.014062498000566848,0.21404311493970454,10.0,68.56069173812867,101,0.0002385245901639344,1000.0,-691.4355204883734,2,-0.02569654732651543,15.91857518479228,466.69880199432373
nan,nan,208896,0.0659272716689884,0.3087402284145355,0.2735839784145355,0.20703125,0.18017578125,0.16562500596046448,0.159423828125,0.16484375298023224,0.19301757216453552,0.20655517578125,0.019360688081360423,0.2741700074635446,10.0,68.55377712249756,102,0.00023790983606557375,1000.0,-712.2134169320304,2,-0.03239060657506343,13.135325058549643,470.14691400527954
nan,nan,210944,0.08693154125649016,0.3756347596645355,0.31884765625,0.2822265625,0.24702148139476776,0.20673827826976776,0.17470702528953552,0.16376952826976776,0.17685547471046448,0.24322509765625,0.025659164116950704,0.37406039573252203,10.0,68.8210931777954,103,0.00023729508196721307,1000.0,-663.0243632329086,2,-0.028102769533870742,21.2799340441823,473.5152540206909
-580.6051061611339,23.331366924884236,210944,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,480.0841670036316
nan,nan,212992,0.08404175683863287,0.3570312559604645,0.33159178495407104,0.2867675721645355,0.24604491889476776,0.22734375298023224,0.20234374701976776,0.19941405951976776,0.22187499701976776,0.259051513671875,0.025395633809966966,0.4300238716416061,10.0,68.85585279464722,104,0.00023668032786885242,1000.0,-640.6964906066505,2,-0.021736132957448716,14.677136411517859,483.7534210681915
nan,nan,215040,0.10405031422269531,0.4703125059604645,0.4270996153354645,0.3431640565395355,0.27226561307907104,0.23583984375,0.20488281548023224,0.20327147841453552,0.23637695610523224,0.299151611328125,0.02992084651486948,0.6564256094396115,10.0,68.85489196777344,105,0.00023606557377049177,1000.0,-597.531371918142,3,-0.02487036937091034,21.26140448786318,487.4069080352783
nan,nan,217088,0.14767874670142192,0.5682617425918579,0.4977050721645355,0.4290527403354645,0.35615235567092896,0.30742186307907104,0.27216798067092896,0.29145509004592896,0.32304686307907104,0.380657958984375,0.03122026258497499,0.8209714783355594,10.0,69.42646493911744,106,0.00023545081967213112,1000.0,-586.5363897150153,2,-0.015407812932971865,16.558458075905218,491.06433606147766
nan,nan,219136,0.13855352139216848,0.53564453125,0.4674316346645355,0.3704589903354645,0.30615234375,0.2845703065395355,0.2783203125,0.3115234375,0.38032227754592896,0.366802978515625,0.02921886543626897,0.7589595977216959,10.0,69.29381449222565,107,0.0002348360655737705,1000.0,-602.5385942662012,2,-0.0050709163188003,15.743178957467899,494.5027868747711
nan,nan,221184,0.14081478086445715,0.5719238519668579,0.504150390625,0.3740234375,0.28681641817092896,0.2760253846645355,0.23808594048023224,0.25688475370407104,0.3128906190395355,0.35260009765625,0.03290420774719678,0.8845966882072389,10.0,69.16194355487823,108,0.00023422131147540984,1000.0,-602.5554920167098,2,-0.012826212291838602,15.089270642586053,497.78273606300354
-602.6427408087163,0.9034131860157528,221184,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,504.3130359649658
nan,nan,223232,0.14665338272752707,0.6128906011581421,0.5350586175918579,0.45556640625,0.33891600370407104,0.27885740995407104,0.230712890625,0.20805664360523224,0.2538085877895355,0.3642333984375,0.034445478761335836,0.925477167032659,10.0,69.34257822036743,109,0.00023360655737704916,1000.0,-607.0109319944361,2,-0.01998196931090206,14.604705894505605,507.831650018692
nan,nan,225280,0.15380386659344367,0.6173340082168579,0.549121081829071,0.46391600370407104,0.35136717557907104,0.22910156846046448,0.20932617783546448,0.23154297471046448,0.2955566346645355,0.368408203125,0.03381333270808682,0.9018096591345965,10.0,69.25308470726013,110,0.0002329918032786885,1000.0,-603.7511251985026,2,-0.018836635688785464,14.09533361112699,511.4356551170349
